player_id,player_display_name,season_n,season_n1,breakout,touch_share,touches,carries,targets,yards_per_carry,ppr_per_touch,rush_yards_over_expected_per_att,has_ngs_rushing,avg_snap_pct,age,years_exp,draft_number,games_played,ppr_ppg,pos_rank,team_pos_rank,forty,vertical,broad_jump,cone,shuttle,combine_weight
00-0032813,Elijhaa Penny,2017,2018,0,0.0889423076923077,37,31,6,4.0,0.8702702702702704,,0,0.085,24.0,1.0,300.0,7,4.6000000000000005,82.0,4.0,,,,,,
00-0032813,Elijhaa Penny,2018,2019,0,0.03397027600849257,16,7,9,3.5714285714285716,0.96875,,0,0.1385714285714285,25.0,2.0,300.0,9,1.7222222222222223,93.0,3.0,,,,,,
00-0032813,Elijhaa Penny,2019,2020,0,0.053824362606232294,19,15,4,2.6,0.6736842105263158,,0,0.123125,26.0,3.0,300.0,8,1.6,97.0,3.0,,,,,,
00-0032813,Elijhaa Penny,2020,2021,0,0.029900332225913623,9,6,3,2.5,0.6111111111111112,,0,0.0792857142857142,27.0,4.0,300.0,6,0.9166666666666666,103.0,4.0,,,,,,
00-0032940,DeAndre Washington,2016,2017,0,0.23404255319148937,110,87,23,5.367816091954023,0.7745454545454545,,0,0.25,23.0,0.0,300.0,13,6.553846153846154,60.0,3.0,4.49,34.5,116.0,7.03,4.2,204.0
00-0032940,DeAndre Washington,2017,2018,0,0.20944558521560575,102,57,45,2.6842105263157894,0.8333333333333334,,0,0.2266666666666666,24.0,1.0,143.0,15,5.666666666666667,71.0,2.0,4.49,34.5,116.0,7.03,4.2,204.0
00-0032940,DeAndre Washington,2018,2019,0,0.06553911205073996,31,30,1,3.8333333333333335,0.36774193548387096,,0,0.111,25.0,2.0,143.0,8,1.425,95.0,4.0,4.49,34.5,116.0,7.03,4.2,204.0
00-0032972,Devontae Booker,2016,2017,0,0.5673575129533679,219,174,45,3.5172413793103448,0.6515981735159817,,0,0.461875,24.0,0.0,136.0,16,8.91875,44.0,1.0,4.56,,,,,219.0
00-0032972,Devontae Booker,2017,2018,0,0.23446893787575152,117,79,38,3.7848101265822787,0.7811965811965812,,0,0.3161538461538462,25.0,1.0,136.0,13,7.030769230769232,58.0,2.0,4.56,,,,,219.0
00-0032972,Devontae Booker,2018,2019,0,0.17932489451476794,85,34,51,5.382352941176471,1.0329411764705883,,0,0.28875,26.0,2.0,136.0,16,5.4875,76.0,3.0,4.56,,,,,219.0
00-0032972,Devontae Booker,2019,2020,0,0.023655913978494623,11,2,9,4.5,1.1454545454545455,,0,0.025625,27.0,3.0,136.0,6,2.1,95.0,3.0,4.56,,,,,219.0
00-0032972,Devontae Booker,2020,2021,0,0.2389937106918239,114,93,21,4.548387096774194,0.7517543859649123,0.4951807708286849,1,0.219375,28.0,4.0,136.0,15,5.713333333333334,69.0,2.0,4.56,,,,,219.0
00-0033025,Jalen Richard,2016,2017,0,0.25957446808510637,122,83,39,5.9156626506024095,0.9467213114754098,,0,,22.0,0.0,300.0,16,7.21875,59.0,2.0,,,,,,
00-0033025,Jalen Richard,2017,2018,0,0.188911704312115,92,56,36,4.910714285714286,0.9576086956521739,,0,,23.0,1.0,300.0,15,5.873333333333333,68.0,3.0,,,,,,
00-0033025,Jalen Richard,2018,2019,0,0.28752642706131076,136,55,81,4.709090909090909,1.151470588235294,,0,,24.0,2.0,300.0,16,9.7875,42.0,2.0,,,,,,
00-0033025,Jalen Richard,2019,2020,0,0.164,82,39,43,3.717948717948718,1.0097560975609756,,0,,25.0,3.0,300.0,16,5.175,70.0,3.0,,,,,,
00-0033025,Jalen Richard,2020,2021,0,0.09433962264150944,45,22,23,5.590909090909091,1.1355555555555557,,0,,26.0,4.0,300.0,12,4.258333333333334,81.0,3.0,,,,,,
00-0033045,Ezekiel Elliott,2016,2017,0,0.7702127659574468,362,322,40,5.065217391304348,0.8988950276243093,,0,0.720625,21.0,0.0,4.0,15,21.69333333333333,3.0,1.0,4.47,32.5,118.0,,,225.0
00-0033045,Ezekiel Elliott,2017,2018,0,0.5809128630705395,280,242,38,4.06198347107438,0.7257142857142856,,0,0.858,22.0,1.0,4.0,10,20.32,3.0,1.0,4.47,32.5,118.0,,,225.0
00-0033045,Ezekiel Elliott,2018,2019,0,0.8769230769230769,399,304,95,4.717105263157895,0.824812030075188,0.4456777742028725,1,0.9011764705882354,23.0,2.0,4.0,15,21.94,6.0,1.0,4.47,32.5,118.0,,,225.0
00-0033045,Ezekiel Elliott,2019,2020,0,0.7782426778242678,372,301,71,4.5083056478405314,0.8379032258064516,0.400206251908753,1,0.836875,24.0,3.0,4.0,16,19.48125,6.0,1.0,4.47,32.5,118.0,,,225.0
00-0033045,Ezekiel Elliott,2020,2021,0,0.6907894736842105,315,244,71,4.012295081967213,0.7101587301587301,0.0316916592622793,1,0.7213333333333334,25.0,4.0,4.0,15,14.913333333333332,15.0,1.0,4.47,32.5,118.0,,,225.0
00-0033045,Ezekiel Elliott,2021,2022,0,0.6317991631799164,302,237,65,4.227848101265823,0.834635761589404,-0.1914598902212761,1,0.6561111111111111,26.0,5.0,4.0,17,14.827058823529413,17.0,1.0,4.47,32.5,118.0,,,225.0
00-0033045,Ezekiel Elliott,2022,2023,0,0.4643510054844607,254,231,23,3.792207792207792,0.731496062992126,-0.3371083232355924,1,0.5547058823529412,27.0,6.0,4.0,15,12.386666666666668,24.0,1.0,4.47,32.5,118.0,,,225.0
00-0033045,Ezekiel Elliott,2023,2024,0,0.5460526315789473,249,184,65,3.489130434782609,0.7008032128514057,-0.3877091198563719,1,0.5305882352941176,28.0,7.0,4.0,17,10.264705882352942,34.0,1.0,4.47,32.5,118.0,,,225.0
00-0033118,Kenyan Drake,2016,2017,1,0.10617283950617284,43,33,10,5.424242424242424,1.1511627906976745,,0,0.1141176470588235,22.0,0.0,300.0,13,3.807692307692308,76.0,3.0,4.45,34.5,123.0,7.04,4.21,210.0
00-0033118,Kenyan Drake,2017,2018,0,0.43825665859564167,181,133,48,4.842105263157895,0.7861878453038674,,0,0.451875,23.0,1.0,73.0,14,10.164285714285716,29.0,1.0,4.45,34.5,123.0,7.04,4.21,210.0
00-0033118,Kenyan Drake,2018,2019,0,0.4684466019417476,193,120,73,4.458333333333333,1.0683937823834195,0.1118040001922373,1,0.5925,24.0,2.0,73.0,16,12.8875,21.0,1.0,4.45,34.5,123.0,7.04,4.21,210.0
00-0033118,Kenyan Drake,2019,2020,0,0.41379310344827586,156,121,35,5.049586776859504,1.0397435897435896,0.2294209714697486,1,0.6885714285714286,25.0,3.0,73.0,8,20.275,3.0,1.0,4.45,34.5,123.0,7.04,4.21,210.0
00-0033118,Kenyan Drake,2020,2021,0,0.6221198156682027,270,239,31,3.99581589958159,0.7118518518518518,-0.2712229163833122,1,0.5786666666666667,26.0,4.0,73.0,15,12.813333333333333,25.0,1.0,4.45,34.5,123.0,7.04,4.21,210.0
00-0033118,Kenyan Drake,2021,2022,0,0.2168421052631579,103,63,40,4.031746031746032,0.9951456310679612,,0,0.3441666666666667,27.0,5.0,73.0,12,8.541666666666666,51.0,2.0,4.45,34.5,123.0,7.04,4.21,210.0
00-0033280,Christian McCaffrey,2017,2018,0,0.5043859649122807,230,117,113,3.717948717948718,0.9939130434782608,,0,0.7064705882352941,21.0,0.0,8.0,16,14.2875,13.0,1.0,4.48,37.5,121.0,6.57,4.22,202.0
00-0033280,Christian McCaffrey,2018,2019,0,0.9026315789473685,343,219,124,5.013698630136986,1.1239067055393586,0.4518440285645574,1,0.919375,22.0,1.0,8.0,16,24.09375,3.0,1.0,4.48,37.5,121.0,6.57,4.22,202.0
00-0033280,Christian McCaffrey,2021,2022,0,0.29850746268656714,140,99,41,4.4646464646464645,0.9107142857142857,-0.0606648409832964,1,0.6057142857142858,25.0,4.0,8.0,7,18.214285714285715,5.0,2.0,4.48,37.5,121.0,6.57,4.22,202.0
00-0033280,Christian McCaffrey,2022,2023,0,0.26283367556468173,128,85,43,4.623529411764705,0.921875,0.1965599358923365,1,0.7515,26.0,5.0,8.0,6,19.666666666666668,3.0,2.0,4.48,37.5,121.0,6.57,4.22,202.0
00-0033293,Aaron Jones,2017,2018,1,0.34615384615384615,99,81,18,5.530864197530864,0.8080808080808081,,0,0.325,22.0,0.0,182.0,10,8.0,52.0,2.0,4.56,37.5,127.0,6.82,4.2,208.0
00-0033293,Aaron Jones,2018,2019,0,0.509090909090909,168,133,35,5.473684210526316,1.0202380952380952,0.6693934598952559,1,0.5016666666666667,23.0,1.0,300.0,12,14.283333333333331,17.0,1.0,4.56,37.5,127.0,6.82,4.2,208.0
00-0033293,Aaron Jones,2019,2020,0,0.6666666666666666,304,236,68,4.593220338983051,1.0355263157894736,0.3579682955165504,1,0.6211111111111111,24.0,2.0,182.0,16,19.675,4.0,1.0,4.56,37.5,127.0,6.82,4.2,208.0
00-0033293,Aaron Jones,2020,2021,0,0.5344129554655871,264,201,63,5.492537313432836,0.9806818181818183,0.6389227029799173,1,0.585625,25.0,3.0,182.0,14,18.492857142857144,4.0,1.0,4.56,37.5,127.0,6.82,4.2,208.0
00-0033293,Aaron Jones,2021,2022,0,0.5130434782608696,236,171,65,4.6725146198830405,0.9703389830508474,0.2864788743973958,1,0.599375,26.0,4.0,182.0,15,15.266666666666667,13.0,1.0,4.56,37.5,127.0,6.82,4.2,208.0
00-0033293,Aaron Jones,2022,2023,0,0.5544747081712063,285,213,72,5.262910798122066,0.872280701754386,0.4287932751800715,1,0.5823529411764706,27.0,5.0,182.0,17,14.623529411764704,13.0,1.0,4.56,37.5,127.0,6.82,4.2,208.0
00-0033293,Aaron Jones,2023,2024,0,0.42045454545454547,185,142,43,4.619718309859155,0.7291891891891892,0.1182112158312217,1,0.5276923076923077,28.0,6.0,182.0,11,12.263636363636364,26.0,2.0,4.56,37.5,127.0,6.82,4.2,208.0
00-0033295,Elijah McGuire,2017,2018,0,0.24101479915433405,114,88,26,3.5795454545454546,0.668421052631579,,0,0.255,23.0,0.0,188.0,15,5.08,79.0,3.0,4.53,36.0,120.0,7.26,4.56,214.0
00-0033296,Alex Armah,2018,2019,0,0.02631578947368421,10,9,1,1.6666666666666667,1.5,,0,0.106875,24.0,1.0,192.0,8,1.875,92.0,3.0,,,,,,
00-0033296,Alex Armah,2019,2020,0,0.017316017316017316,8,6,2,1.8333333333333333,1.2125,,0,0.12125,25.0,2.0,192.0,6,1.6166666666666665,96.0,3.0,,,,,,
00-0033308,Matt Breida,2017,2018,0,0.3006396588486141,141,105,36,4.428571428571429,0.7340425531914894,,0,0.279375,22.0,0.0,300.0,16,6.46875,62.0,2.0,,,,,,
00-0033308,Matt Breida,2018,2019,0,0.42790697674418604,184,153,31,5.3202614379084965,0.8831521739130435,0.6102864264120916,1,0.4028571428571428,23.0,1.0,300.0,14,11.607142857142858,31.0,1.0,,,,,,
00-0033308,Matt Breida,2019,2020,0,0.2882703777335984,145,123,22,5.065040650406504,0.7124137931034482,0.0023925410307846,1,0.23875,24.0,2.0,300.0,12,8.608333333333333,46.0,3.0,,,,,,
00-0033308,Matt Breida,2020,2021,0,0.17783505154639176,69,59,10,4.305084745762712,0.6086956521739131,,0,0.1916666666666666,25.0,3.0,300.0,10,4.2,82.0,3.0,,,,,,
00-0033308,Matt Breida,2021,2022,0,0.08728179551122195,35,26,9,4.8076923076923075,1.22,,0,0.1377777777777777,26.0,4.0,300.0,7,6.1,68.0,3.0,,,,,,
00-0033308,Matt Breida,2022,2023,0,0.16155419222903886,79,54,25,4.074074074074074,0.7569620253164556,,0,0.2478947368421052,27.0,5.0,300.0,17,3.5176470588235293,88.0,2.0,,,,,,
00-0033526,Samaje Perine,2020,2021,0,0.1728110599078341,75,63,12,4.777777777777778,0.876,,0,0.2025,24.0,3.0,114.0,11,5.972727272727273,66.0,3.0,4.65,33.0,116.0,7.26,4.37,233.0
00-0033526,Samaje Perine,2021,2022,0,0.18695652173913044,86,55,31,4.472727272727273,0.9674418604651163,,0,0.2555,25.0,4.0,114.0,15,5.546666666666667,74.0,2.0,4.65,33.0,116.0,7.26,4.37,233.0
00-0033526,Samaje Perine,2022,2023,0,0.33874709976798145,146,95,51,4.147368421052631,0.9732876712328766,-0.2225780722886995,1,0.4242105263157895,26.0,5.0,114.0,16,8.88125,44.0,2.0,4.65,33.0,116.0,7.26,4.37,233.0
00-0033526,Samaje Perine,2023,2024,0,0.21975806451612903,109,53,56,4.490566037735849,1.1128440366972476,,0,0.3364705882352941,27.0,6.0,114.0,17,7.135294117647058,46.0,3.0,4.65,33.0,116.0,7.26,4.37,233.0
00-0033553,James Conner,2017,2018,1,0.07158351409978309,33,32,1,4.5,0.4363636363636364,,0,0.0699999999999999,22.0,0.0,300.0,12,1.2,96.0,2.0,4.65,29.0,113.0,,,233.0
00-0033553,James Conner,2018,2019,0,0.7079207920792079,286,215,71,4.525581395348837,0.9790209790209791,0.5604949587482305,1,0.7730769230769231,23.0,1.0,105.0,13,21.53846153846154,7.0,1.0,4.65,29.0,113.0,,,233.0
00-0033553,James Conner,2019,2020,0,0.3476297968397291,154,116,38,4.0,0.9448051948051948,-0.3067420503403938,1,0.534,24.0,2.0,105.0,10,14.55,17.0,1.0,4.65,29.0,113.0,,,233.0
00-0033553,James Conner,2020,2021,0,0.527363184079602,212,169,43,4.266272189349112,0.7764150943396226,-0.0590484388504073,1,0.6278571428571428,25.0,3.0,105.0,13,12.66153846153846,26.0,1.0,4.65,29.0,113.0,,,233.0
00-0033553,James Conner,2021,2022,0,0.5193965517241379,241,202,39,3.722772277227723,1.0692946058091286,-0.3261561057827299,1,0.559375,26.0,4.0,105.0,15,17.18,9.0,1.0,4.65,29.0,113.0,,,233.0
00-0033553,James Conner,2022,2023,0,0.6409574468085106,241,183,58,4.273224043715847,0.8307053941908713,0.0149929951765126,1,0.7176923076923077,27.0,5.0,105.0,13,15.4,11.0,1.0,4.65,29.0,113.0,,,233.0
00-0033553,James Conner,2023,2024,0,0.600997506234414,241,208,33,5.0,0.8360995850622407,1.0193930426618725,1,0.6161538461538462,28.0,6.0,105.0,13,15.5,13.0,1.0,4.65,29.0,113.0,,,233.0
00-0033556,Tarik Cohen,2017,2018,0,0.3153692614770459,158,87,71,4.252873563218391,0.9629113924050632,,0,0.359375,22.0,0.0,119.0,16,9.50875,37.0,2.0,4.42,31.5,118.0,,,179.0
00-0033556,Tarik Cohen,2018,2019,0,0.39094650205761317,190,99,91,4.484848484848484,1.2312631578947368,-0.4513935358269545,1,0.4794117647058823,23.0,1.0,119.0,16,14.62125,15.0,2.0,4.42,31.5,118.0,,,179.0
00-0033567,Brian Hill,2019,2020,0,0.22009569377990432,92,78,14,4.141025641025641,0.7304347826086957,,0,0.2616666666666666,23.0,2.0,156.0,10,6.720000000000001,58.0,2.0,4.54,34.0,125.0,7.03,4.32,219.0
00-0033594,Chris Carson,2018,2019,0,0.5191570881226054,271,247,24,4.659919028340081,0.7431734317343174,0.4490996629074613,1,0.4913333333333333,23.0,1.0,249.0,14,14.385714285714286,16.0,1.0,4.58,37.0,130.0,,,218.0
00-0033594,Chris Carson,2019,2020,0,0.7454128440366973,325,278,47,4.424460431654676,0.7156923076923076,0.3641539840530597,1,0.6986666666666667,24.0,2.0,300.0,15,15.506666666666666,13.0,1.0,4.58,37.0,130.0,,,218.0
00-0033699,Austin Ekeler,2017,2018,0,0.16565656565656567,82,47,35,5.531914893617022,1.303658536585366,,0,0.180625,22.0,0.0,300.0,13,8.223076923076924,49.0,2.0,,,,,,
00-0033699,Austin Ekeler,2018,2019,0,0.3390191897654584,159,106,53,5.226415094339623,1.0616352201257861,0.0639541079159085,1,0.423125,23.0,1.0,300.0,14,12.05714285714286,28.0,2.0,,,,,,
00-0033699,Austin Ekeler,2019,2020,0,0.482897384305835,240,132,108,4.21969696969697,1.2958333333333334,-0.6371539611698382,1,0.56625,24.0,2.0,300.0,16,19.4375,7.0,1.0,,,,,,
00-0033699,Austin Ekeler,2020,2021,0,0.35282651072124754,181,116,65,4.568965517241379,0.9132596685082873,0.0979401147666808,1,0.5650000000000001,25.0,3.0,300.0,10,16.53,10.0,1.0,,,,,,
00-0033699,Austin Ekeler,2021,2022,0,0.6382978723404256,300,206,94,4.422330097087379,1.1460000000000001,-0.0553813872255765,1,0.645625,26.0,4.0,300.0,16,21.4875,3.0,1.0,,,,,,
00-0033699,Austin Ekeler,2022,2023,0,0.6810699588477366,331,204,127,4.485294117647059,1.1259818731117825,0.4512878645433233,1,0.6177777777777778,27.0,5.0,300.0,17,21.923529411764704,1.0,1.0,,,,,,
00-0033699,Austin Ekeler,2023,2024,0,0.6096385542168675,253,179,74,3.5083798882681565,0.7328063241106719,-0.2695866735300961,1,0.655,28.0,6.0,300.0,14,13.242857142857144,21.0,1.0,,,,,,
00-0033725,Corey Clement,2017,2018,0,0.20090293453724606,89,74,15,4.337837837837838,1.0382022471910113,,0,0.2352631578947368,22.0,0.0,300.0,14,6.6000000000000005,61.0,2.0,4.68,28.5,115.0,,,220.0
00-0033854,Dare Ogunbowale,2019,2020,0,0.12751677852348994,57,11,46,1.5454545454545454,1.3210526315789473,,0,0.313125,25.0,2.0,300.0,16,4.70625,72.0,3.0,4.65,35.0,120.0,6.99,4.34,213.0
00-0033854,Dare Ogunbowale,2020,2021,0,0.13612565445026178,52,32,20,4.53125,0.575,,0,0.2121428571428571,26.0,3.0,300.0,7,4.271428571428571,80.0,2.0,4.65,35.0,120.0,6.99,4.34,213.0
00-0033854,Dare Ogunbowale,2021,2022,0,0.17438692098092642,64,43,21,3.186046511627907,0.7828125,,0,0.1717647058823529,27.0,4.0,300.0,10,5.01,82.0,3.0,4.65,35.0,120.0,6.99,4.34,213.0
00-0033854,Dare Ogunbowale,2022,2023,0,0.16831683168316833,68,42,26,2.9285714285714284,0.7161764705882353,,0,0.1670588235294117,28.0,5.0,300.0,11,4.427272727272728,75.0,3.0,4.65,35.0,120.0,6.99,4.34,213.0
00-0033854,Dare Ogunbowale,2023,2024,0,0.033707865168539325,15,8,7,4.375,0.48666666666666664,,0,0.1457142857142857,29.0,6.0,300.0,6,1.2166666666666666,96.0,3.0,4.65,35.0,120.0,6.99,4.34,213.0
00-0033856,Leonard Fournette,2017,2018,0,0.5448275862068965,316,268,48,3.8805970149253732,0.7284810126582278,,0,0.6425,22.0,0.0,4.0,13,17.707692307692305,7.0,1.0,4.51,28.5,,,,240.0
00-0033856,Leonard Fournette,2018,2019,0,0.3916256157635468,159,133,26,3.300751879699248,0.7572327044025158,-0.1907143746757157,1,0.51375,23.0,1.0,4.0,8,15.05,12.0,2.0,4.51,28.5,,,,240.0
00-0033856,Leonard Fournette,2019,2020,0,0.8608490566037735,365,265,100,4.347169811320755,0.7106849315068493,0.3892463536611126,1,0.8859999999999999,24.0,2.0,4.0,15,17.293333333333333,10.0,1.0,4.51,28.5,,,,240.0
00-0033856,Leonard Fournette,2020,2021,1,0.32505643340857787,144,97,47,3.783505154639175,0.9166666666666666,-0.2701302838456341,1,0.5111764705882352,25.0,3.0,4.0,12,11.0,32.0,2.0,4.51,28.5,,,,240.0
00-0033856,Leonard Fournette,2021,2022,0,0.5751633986928104,264,180,84,4.511111111111111,0.9681818181818181,0.2719249205909062,1,0.6493333333333333,26.0,4.0,4.0,14,18.257142857142856,4.0,1.0,4.51,28.5,,,,240.0
00-0033893,Dalvin Cook,2018,2019,0,0.5027624309392266,182,133,49,4.62406015037594,0.8351648351648352,0.14627666642756,1,0.6981818181818181,23.0,1.0,41.0,11,13.818181818181818,19.0,1.0,4.49,30.5,116.0,7.27,4.53,210.0
00-0033893,Dalvin Cook,2019,2020,0,0.6673773987206824,313,250,63,4.54,0.9341853035143769,0.3811821638717146,1,0.6743750000000001,24.0,2.0,41.0,14,20.885714285714283,2.0,1.0,4.49,30.5,116.0,7.27,4.53,210.0
00-0033893,Dalvin Cook,2020,2021,0,0.7408906882591093,366,312,54,4.990384615384615,0.9229508196721312,0.5509225469385485,1,0.7092857142857143,25.0,3.0,41.0,14,24.12857142857143,2.0,1.0,4.49,30.5,116.0,7.27,4.53,210.0
00-0033893,Dalvin Cook,2021,2022,0,0.6094069529652352,298,249,49,4.6546184738955825,0.6922818791946309,0.1555386287807182,1,0.6976923076923077,26.0,4.0,41.0,13,15.86923076923077,11.0,1.0,4.49,30.5,116.0,7.27,4.53,210.0
00-0033893,Dalvin Cook,2022,2023,0,0.7766990291262136,320,264,56,4.443181818181818,0.743125,-0.0804825621613759,1,0.7288888888888888,27.0,5.0,41.0,17,13.988235294117649,16.0,1.0,4.49,30.5,116.0,7.27,4.53,210.0
00-0033897,Joe Mixon,2017,2018,0,0.507177033492823,212,178,34,3.5168539325842696,0.6665094339622643,,0,0.4735714285714286,21.0,0.0,48.0,14,10.092857142857143,30.0,1.0,,,,,,
00-0033897,Joe Mixon,2018,2019,0,0.7373737373737373,292,237,55,4.928270042194093,0.8335616438356165,0.7485293044639729,1,0.6971428571428572,22.0,1.0,48.0,14,17.385714285714286,9.0,1.0,,,,,,
00-0033897,Joe Mixon,2019,2020,0,0.7708830548926014,323,278,45,4.089928057553957,0.6978328173374613,-0.1037071903860137,1,0.6,23.0,2.0,48.0,16,14.0875,20.0,1.0,,,,,,
00-0033897,Joe Mixon,2020,2021,0,0.33410138248847926,145,119,26,3.596638655462185,0.6868965517241379,-0.2467641454974587,1,0.6549999999999999,24.0,3.0,48.0,6,16.6,9.0,2.0,,,,,,
00-0033897,Joe Mixon,2021,2022,0,0.7391304347826086,340,292,48,4.126712328767123,0.8467647058823529,-0.0744421521428427,1,0.683,25.0,4.0,48.0,16,17.99375,7.0,1.0,,,,,,
00-0033897,Joe Mixon,2022,2023,0,0.6612529002320185,285,210,75,3.876190476190476,0.8403508771929824,0.2072226574919108,1,0.6129411764705882,26.0,5.0,48.0,14,17.107142857142858,7.0,1.0,,,,,,
00-0033897,Joe Mixon,2023,2024,0,0.7945544554455446,321,257,64,4.023346303501945,0.8317757009345794,0.0230376261510443,1,0.6888235294117647,27.0,6.0,48.0,17,15.705882352941176,11.0,1.0,,,,,,
00-0033906,Alvin Kamara,2017,2018,0,0.42226487523992323,220,120,100,6.066666666666666,1.4563636363636363,,0,0.4694444444444444,22.0,0.0,67.0,16,20.025,4.0,2.0,4.56,39.5,131.0,,,214.0
00-0033906,Alvin Kamara,2018,2019,0,0.6443965517241379,299,194,105,4.551546391752577,1.1846153846153846,-0.4318203511018007,1,0.6617647058823529,23.0,1.0,67.0,15,23.613333333333333,4.0,1.0,4.56,39.5,131.0,,,214.0
00-0033906,Alvin Kamara,2019,2020,0,0.5864332603938731,268,171,97,4.6608187134502925,0.9273134328358209,0.1698162714078414,1,0.6946666666666667,24.0,2.0,67.0,14,17.751428571428573,9.0,1.0,4.56,39.5,131.0,,,214.0
00-0033906,Alvin Kamara,2020,2021,0,0.630901287553648,294,187,107,4.983957219251337,1.2850340136054421,0.4157886070096181,1,0.6652941176470588,25.0,3.0,67.0,15,25.186666666666667,1.0,1.0,4.56,39.5,131.0,,,214.0
00-0033906,Alvin Kamara,2021,2022,0,0.6630669546436285,307,240,67,3.7416666666666667,0.7644951140065146,-0.5882655103100612,1,0.7569230769230769,26.0,4.0,67.0,13,18.053846153846152,6.0,1.0,4.56,39.5,131.0,,,214.0
00-0033906,Alvin Kamara,2022,2023,0,0.7894736842105263,300,223,77,4.022421524663677,0.7056666666666667,-0.1702392265741679,1,0.6973333333333332,27.0,5.0,67.0,15,14.113333333333332,15.0,1.0,4.56,39.5,131.0,,,214.0
00-0033906,Alvin Kamara,2023,2024,0,0.5990990990990991,266,180,86,3.8555555555555556,0.8759398496240601,-0.5646350217817696,1,0.6215384615384616,28.0,6.0,67.0,13,17.923076923076923,3.0,1.0,4.56,39.5,131.0,,,214.0
00-0033923,Kareem Hunt,2017,2018,0,0.8333333333333334,335,272,63,4.8786764705882355,0.8811940298507462,,0,0.6570588235294118,22.0,0.0,86.0,16,18.45,5.0,1.0,4.62,36.5,119.0,,,216.0
00-0033923,Kareem Hunt,2018,2019,0,0.5775401069518716,216,181,35,4.552486187845304,1.0657407407407407,0.5292387906339708,1,0.7054545454545454,23.0,1.0,300.0,11,20.92727272727273,8.0,1.0,4.62,36.5,119.0,,,216.0
00-0033923,Kareem Hunt,2019,2020,0,0.1879049676025918,87,43,44,4.162790697674419,1.1655172413793105,,0,0.6,24.0,2.0,86.0,8,12.675,25.0,2.0,4.62,36.5,119.0,,,216.0
00-0033923,Kareem Hunt,2020,2021,0,0.5040485829959515,249,198,51,4.247474747474747,0.8775100401606426,0.1826221393887879,1,0.5172222222222222,25.0,3.0,86.0,16,13.65625,20.0,1.0,4.62,36.5,119.0,,,216.0
00-0033923,Kareem Hunt,2021,2022,0,0.2054794520547945,105,78,27,4.948717948717949,1.0476190476190477,,0,0.4375,26.0,4.0,86.0,8,13.75,21.0,3.0,4.62,36.5,119.0,,,216.0
00-0033923,Kareem Hunt,2022,2023,0,0.3300395256916996,167,123,44,3.8048780487804876,0.7592814371257485,-0.0805414435487749,1,0.4158823529411765,27.0,5.0,86.0,17,7.458823529411765,55.0,2.0,4.62,36.5,119.0,,,216.0
00-0033923,Kareem Hunt,2023,2024,0,0.3157894736842105,156,135,21,3.0444444444444443,0.7596153846153846,-0.7519423386282502,1,0.315625,28.0,6.0,86.0,15,7.9,43.0,2.0,4.62,36.5,119.0,,,216.0
00-0033925,D'Onta Foreman,2021,2022,0,0.2647058823529412,144,133,11,4.2556390977443606,0.6520833333333333,0.0813684557369617,1,0.366,25.0,4.0,89.0,9,10.433333333333334,37.0,2.0,,,,,,233.0
00-0033925,D'Onta Foreman,2022,2023,0,0.4353182751540041,212,203,9,4.502463054187192,0.6179245283018868,0.6097253119073696,1,0.3347058823529412,26.0,5.0,89.0,16,8.1875,50.0,1.0,,,,,,233.0
00-0033925,D'Onta Foreman,2023,2024,0,0.294811320754717,125,109,16,3.8990825688073394,0.7296,0.0768352610185676,1,0.4266666666666666,27.0,6.0,89.0,9,10.133333333333333,35.0,2.0,,,,,,233.0
00-0033948,Jamaal Williams,2017,2018,0,0.6538461538461539,187,153,34,3.633986928104575,0.7636363636363637,,0,0.42375,22.0,0.0,134.0,14,10.2,28.0,1.0,4.59,30.0,123.0,7.25,4.53,212.0
00-0033948,Jamaal Williams,2018,2019,0,0.4909090909090909,162,121,41,3.834710743801653,0.7061728395061728,-0.5340139789040186,1,0.465625,23.0,1.0,134.0,16,7.15,66.0,2.0,4.59,30.0,123.0,7.25,4.53,212.0
00-0033948,Jamaal Williams,2019,2020,0,0.3333333333333333,152,107,45,4.299065420560748,0.9625,-0.0837506338938397,1,0.391875,24.0,2.0,134.0,14,10.45,34.0,2.0,4.59,30.0,123.0,7.25,4.53,212.0
00-0033948,Jamaal Williams,2020,2021,0,0.3117408906882591,154,119,35,4.243697478991597,0.8253246753246752,0.1758378836023071,1,0.450625,25.0,3.0,134.0,14,9.078571428571427,43.0,2.0,4.59,30.0,123.0,7.25,4.53,212.0
00-0033948,Jamaal Williams,2021,2022,0,0.4132420091324201,181,153,28,3.9281045751633985,0.661878453038674,-0.3265086759057761,1,0.3815384615384615,26.0,4.0,134.0,13,9.215384615384616,42.0,2.0,4.59,30.0,123.0,7.25,4.53,212.0
00-0033948,Jamaal Williams,2022,2023,0,0.5138632162661737,278,262,16,4.068702290076335,0.8125899280575539,-0.041456517671115,1,0.4011764705882353,27.0,5.0,134.0,17,13.288235294117648,20.0,1.0,4.59,30.0,123.0,7.25,4.53,212.0
00-0033948,Jamaal Williams,2023,2024,0,0.28378378378378377,126,106,20,2.8867924528301887,0.4825396825396825,-0.9768571853988164,1,0.3753846153846153,28.0,6.0,134.0,13,4.676923076923076,68.0,2.0,4.59,30.0,123.0,7.25,4.53,212.0
